example_id,lang_code,task,input,model_prompt,generation,raw_generation,message_sequence
483,yor,topic,"2019 Election: APC ní ẹ̀ka asòfin ló leè tún Nàíjíríà tò, kìí se ààrẹ","<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
2019 Election: APC ní ẹ̀ka asòfin ló leè tún Nàíjíríà tò, kìí se ààrẹ<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': '2019 Election: APC ní ẹ̀ka asòfin ló leè tún Nàíjíríà tò, kìí se ààrẹ'}]"
484,yor,topic,Àlàyé rèé bí òṣìṣẹ́ LASTMA ṣé kàn àgbákò ikú lọ̀wọ̀ àwọn jàńdùkú méjì nílu Èkó,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Àlàyé rèé bí òṣìṣẹ́ LASTMA ṣé kàn àgbákò ikú lọ̀wọ̀ àwọn jàńdùkú méjì nílu Èkó<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Àlàyé rèé bí òṣìṣẹ́ LASTMA ṣé kàn àgbákò ikú lọ̀wọ̀ àwọn jàńdùkú méjì nílu Èkó'}]"
485,hau,topic,An Hana Kwankwaso Taron Siyasa a Filin Eagle Square Dake Abuja,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
An Hana Kwankwaso Taron Siyasa a Filin Eagle Square Dake Abuja<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'An Hana Kwankwaso Taron Siyasa a Filin Eagle Square Dake Abuja'}]"
486,hau,topic,Abinda Ya Hana Ni Nada Kwamishinoni - Ganduje,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Abinda Ya Hana Ni Nada Kwamishinoni - Ganduje<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Abinda Ya Hana Ni Nada Kwamishinoni - Ganduje'}]"
487,hau,topic,Babban Bankin Duniya ya bukaci a rage mace macen mata da kananan yara,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Babban Bankin Duniya ya bukaci a rage mace macen mata da kananan yara<|im_end|>
<|im_start|>assistant
<think>

</think>

",health,health,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Babban Bankin Duniya ya bukaci a rage mace macen mata da kananan yara'}]"
488,yor,topic,World Mental Health Day: Báyìí ni o ṣe lè sá fún èdì tí àìsàn ọpọlọ bá gbé súnmọ́ ẹ,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
World Mental Health Day: Báyìí ni o ṣe lè sá fún èdì tí àìsàn ọpọlọ bá gbé súnmọ́ ẹ<|im_end|>
<|im_start|>assistant
<think>

</think>

",health,health,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'World Mental Health Day: Báyìí ni o ṣe lè sá fún èdì tí àìsàn ọpọlọ bá gbé súnmọ́ ẹ'}]"
489,hau,topic,An Kama Mutane 12 Kan Zargin Sace Tagwayen Zamfara,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
An Kama Mutane 12 Kan Zargin Sace Tagwayen Zamfara<|im_end|>
<|im_start|>assistant
<think>

</think>

",nigeria,nigeria,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'An Kama Mutane 12 Kan Zargin Sace Tagwayen Zamfara'}]"
490,yor,topic,"Seyi Makinde: Ìrírí, ọ̀gbọ́n àti ìmọ̀ ìgbìmọ̀ yìí yóò ṣèrànwọ́ fún ìjọba mi","<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Seyi Makinde: Ìrírí, ọ̀gbọ́n àti ìmọ̀ ìgbìmọ̀ yìí yóò ṣèrànwọ́ fún ìjọba mi<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Seyi Makinde: Ìrírí, ọ̀gbọ́n àti ìmọ̀ ìgbìmọ̀ yìí yóò ṣèrànwọ́ fún ìjọba mi'}]"
491,hau,topic,Zango Ya Koma Bayan Atiku Abubakar,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Zango Ya Koma Bayan Atiku Abubakar<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Zango Ya Koma Bayan Atiku Abubakar'}]"
492,hau,topic,Hukumar Kwaston Ta Kama Masu Fasa-Kwabrin Hauren Giwa,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Hukumar Kwaston Ta Kama Masu Fasa-Kwabrin Hauren Giwa<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Hukumar Kwaston Ta Kama Masu Fasa-Kwabrin Hauren Giwa'}]"
493,yor,topic,"Ìtàn Mánigbàgbé: Ṣango gbèrò ibi fún Gbọnka àti Timi, àmọ́ òun gan bá ọ̀tẹ̀ náà lọ","<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Ìtàn Mánigbàgbé: Ṣango gbèrò ibi fún Gbọnka àti Timi, àmọ́ òun gan bá ọ̀tẹ̀ náà lọ<|im_end|>
<|im_start|>assistant
<think>

</think>

",entertainment,entertainment,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Ìtàn Mánigbàgbé: Ṣango gbèrò ibi fún Gbọnka àti Timi, àmọ́ òun gan bá ọ̀tẹ̀ náà lọ'}]"
494,yor,topic,Nigeria Tribunal: Ilé ẹjọ́ kéde Ganduje gẹ́gẹ́ bí ẹni tó jáwéolúborí ninu ìdìbò sípò Gómìnà ìpínlẹ̀ Kano,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Nigeria Tribunal: Ilé ẹjọ́ kéde Ganduje gẹ́gẹ́ bí ẹni tó jáwéolúborí ninu ìdìbò sípò Gómìnà ìpínlẹ̀ Kano<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Nigeria Tribunal: Ilé ẹjọ́ kéde Ganduje gẹ́gẹ́ bí ẹni tó jáwéolúborí ninu ìdìbò sípò Gómìnà ìpínlẹ̀ Kano'}]"
495,hau,topic,Majalisar Kano Ta Yi Karatun Farko Kan Kudurin Dokar Sabbin Masarautu,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Majalisar Kano Ta Yi Karatun Farko Kan Kudurin Dokar Sabbin Masarautu<|im_end|>
<|im_start|>assistant
<think>

</think>

",nigeria,nigeria,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Majalisar Kano Ta Yi Karatun Farko Kan Kudurin Dokar Sabbin Masarautu'}]"
496,yor,topic,Oluwo: Yóò nira fún ìjọba láti sanwó oṣù tí kò bá sí àtúntò,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Oluwo: Yóò nira fún ìjọba láti sanwó oṣù tí kò bá sí àtúntò<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Oluwo: Yóò nira fún ìjọba láti sanwó oṣù tí kò bá sí àtúntò'}]"
497,hau,topic,Kungiyar Kwadago Ta Ba Gwamnatin Najeriya Wa'adi Kan Albashi,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Kungiyar Kwadago Ta Ba Gwamnatin Najeriya Wa'adi Kan Albashi<|im_end|>
<|im_start|>assistant
<think>

</think>

",nigeria,nigeria,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': ""Kungiyar Kwadago Ta Ba Gwamnatin Najeriya Wa'adi Kan Albashi""}]"
